116.44171,39.99331,116.45894,39.98735
116.45096,39.98965,116.44178,39.99326
116.46521,39.9982,116.41088,39.97565
116.4417,39.99332,116.46183,39.98389
116.44189,39.99359,116.46235,39.98435
116.43481,39.98694,116.47244,40.0034
116.44864,39.98667,116.44171,39.99331
116.46372,40.00385,116.40762,39.96788
116.44195,39.99354,116.45067,39.98552
116.44269,39.99419,116.45661,39.99327
116.45433,39.98805,116.44116,39.99251
116.45067,39.98552,116.4417,39.99323
116.46109,40.0037,116.42674,39.9723
116.44186,39.99369,116.45112,39.99132
116.44702,39.99222,116.45562,39.99576
116.44172,39.99331,116.46764,39.98129
116.44181,39.99347,116.45494,39.99572
116.45915,39.9962,116.42826,39.97077
116.44618,39.98152,116.46101,40.01178
116.44911,39.99114,116.45014,39.98117
116.46651,39.99652,116.41887,39.97326
116.44177,39.99345,116.46399,39.9973
116.365,39.96627,116.60945,40.05254
116.47001,39.99687,116.39163,39.98541
116.45995,39.99593,116.41088,39.98596
116.4542,39.99879,116.43116,39.98844
116.45367,39.98999,116.4235,39.98745
116.45349,39.98395,116.44177,39.99337
116.4412,39.99254,116.45008,39.97889
116.44142,39.99296,116.44681,39.99347
116.45494,39.99572,116.44161,39.99313
116.47897,39.98974,116.39823,39.9887
116.44188,39.99351,116.44618,39.99466
116.4753,39.98743,116.40058,39.98601
116.45114,39.99463,116.45124,39.9945
116.46304,39.98473,116.41775,39.9882
116.44688,39.99453,116.46268,39.99194
116.44533,40.00105,116.43594,39.96957
116.46199,39.99393,116.40762,39.99744
116.45072,39.98654,116.45137,39.98764
116.44178,39.99326,116.44304,39.98299
116.45909,39.99992,116.40998,39.98191
116.44618,39.99466,116.45677,39.9993
116.45694,39.99948,116.41194,39.97402
116.46514,39.9982,116.42803,39.97133
116.44285,39.99418,116.44285,39.99417
116.44304,39.98299,116.47234,40.0126
116.46541,39.99751,116.39543,39.97368
116.45844,39.99019,116.44269,39.99419
116.44249,39.994,116.47476,39.98425
116.43114,39.98879,116.48962,40.01034
116.44168,39.99325,116.47617,39.98321
116.37308,39.95469,116.58,40.05802
116.45377,39.99573,116.44692,39.99449
116.44263,39.99407,116.44177,39.99327
116.44389,39.9829,116.45686,39.99011
116.43878,39.98489,116.45598,39.98824
116.44238,39.99398,116.4412,39.99254
116.3724,39.9488,116.58189,40.06697
116.44163,39.99307,116.44249,39.994
116.45688,39.99264,116.41146,39.98264
116.44178,39.99313,116.44177,39.99315
116.44135,39.9717,116.46089,40.01167
116.44212,39.99389,116.4418,39.99336
116.44183,39.99346,116.442,39.99366
116.44177,39.99315,116.44162,39.99303
116.44188,39.99354,116.44189,39.99359
116.44181,39.9934,116.44186,39.99348
116.44183,39.9934,116.44168,39.99318
116.44162,39.99303,116.44195,39.99354
116.45658,39.99216,116.41115,39.98581
116.44186,39.99348,116.44161,39.99314
116.44186,39.99357,116.44186,39.99359
116.4418,39.99336,116.44153,39.99296
116.44168,39.99316,116.44169,39.99317
116.44167,39.99314,116.44169,39.99317
116.44175,39.99343,116.44177,39.99345
116.44166,39.99311,116.44145,39.99283
116.45945,39.97661,116.44206,40.01707
116.44157,39.99304,116.44168,39.99325
116.44169,39.99317,116.44128,39.99255
116.44153,39.99296,116.44163,39.99307
116.44161,39.99313,116.44157,39.99304
116.44161,39.99314,116.44162,39.99317
116.4412,39.9924,116.4417,39.99332
116.45663,40.00748,116.44848,39.95758
116.44169,39.99317,116.44533,40.00105
116.41542,39.98896,116.49185,39.99491
116.46955,39.99731,116.4227,39.97298
116.45562,39.99576,116.44685,39.9945
116.45307,39.98772,116.45649,39.99929
116.44793,39.98027,116.44137,39.99285
116.45034,39.98191,116.43102,39.99188
116.44128,39.99255,116.48023,39.99225
116.44338,39.98552,116.44334,39.98552
116.44334,39.98552,116.44627,39.98341
116.46151,39.99992,116.42612,39.95313
116.443,39.98547,116.443,39.98546
116.41823,39.97858,116.48703,40.00476
116.44152,39.98691,116.4481,39.98015
116.45673,39.99369,116.44913,39.99606
116.45392,39.99959,116.4509,39.9897
116.45456,39.9882,116.45431,39.98809
116.4418,39.99334,116.4804,39.99434
116.44425,39.98432,116.44426,39.98401
116.45247,39.99564,116.4559,39.99574
116.44913,39.99606,116.46627,39.9878
116.44536,39.98365,116.44507,39.98368
116.44627,39.98341,116.44488,39.98371
116.45675,39.99252,116.45123,39.99543
116.44509,39.98365,116.44536,39.98365
116.44632,39.98335,116.44488,39.98371
116.44488,39.98371,116.44632,39.98335
116.44357,39.98269,116.45606,39.98446
116.45294,39.99732,116.45827,39.98788
116.47647,39.96878,116.41205,40.0273
116.42809,39.97097,116.51033,40.03015
116.45127,39.99562,116.45937,39.99627
116.44687,39.97742,116.45699,39.99585
116.46268,39.99194,116.42896,39.96842
116.43047,39.99224,116.46023,40.00023
116.37452,39.96956,116.60821,40.05359
116.45917,39.98723,116.44425,39.98432
116.46818,40.0235,116.38771,39.94286
116.47536,39.98426,116.40527,39.98358
116.44681,39.97684,116.45742,39.99582
116.44479,39.99445,116.47241,40.00053
116.45064,39.98143,116.45456,39.9882
116.52473,40.01925,116.31587,39.92215
116.4446,39.98386,116.43106,39.9917
116.46349,39.99159,116.44181,39.99347
116.4481,39.98015,116.44174,39.98688
116.46053,39.99589,116.44589,39.99194
116.45667,39.99018,116.45575,39.99485
116.45519,39.99578,116.45834,39.98765
116.45827,39.98788,116.45306,39.99614
116.45322,39.99734,116.4542,39.99879
116.49736,39.98683,116.34395,39.97273
116.45575,39.99485,116.45595,39.99473
116.46155,40.00908,116.40155,39.97578
116.45834,39.98765,116.45322,39.99734
116.45598,39.98824,116.45671,39.98862
116.45669,39.99127,116.45681,39.99152
116.45671,39.98862,116.45598,39.98824
116.45113,39.99023,116.4165,40.00778
116.45672,39.98473,116.45686,39.99952
116.45185,40.00619,116.46046,39.97892
116.44861,39.9791,116.45245,39.98764
116.45664,39.99229,116.45675,39.99578
116.45686,39.98875,116.45667,39.99018
116.47607,40.00044,116.40419,39.99748
116.45675,39.99155,116.45726,39.99586
116.46546,39.98179,116.43383,40.02804
116.45396,39.99583,116.41113,39.9985
116.44696,39.99533,116.46378,40.00729
116.41085,39.99318,116.51433,40.01516
116.45674,39.98494,116.41458,39.97826
116.45656,39.99471,116.45642,39.9947
116.45655,39.99477,116.45656,39.99471
116.44972,40.00085,116.45915,39.9962
116.45754,39.98536,116.45683,39.99995
116.43059,39.98753,116.47244,39.97005
116.43312,40.03065,116.45464,39.89176
116.45144,40.0002,116.45158,40.00014
116.45327,39.99629,116.46198,39.99527
116.44852,39.98116,116.44856,39.9812
116.46787,40.0006,116.43109,39.98967
116.50802,40.01083,116.30441,39.93077
116.45338,39.98426,116.46181,39.98913
116.4506,39.98143,116.45063,39.98143
116.45123,39.99543,116.46682,39.96784
116.45905,39.98727,116.45367,39.98999
116.45163,39.98332,116.45126,39.97857
116.45802,39.98776,116.41881,39.96779
116.35529,39.95136,116.60898,40.04979
116.45642,39.9947,116.45654,39.99947
116.45678,39.98978,116.4593,39.98676
116.44204,39.99385,116.43658,39.96342
116.4482,40.00949,116.44332,39.98547
116.47459,39.97595,116.40825,39.99384
116.46144,40.00118,116.44172,39.99331
116.42744,39.99469,116.46142,40.00156
116.44944,39.98065,116.45849,39.98403
116.48311,39.98684,116.40374,39.98368
116.43125,39.97358,116.45677,40.00453
116.43456,40.00697,116.44955,39.98062
116.45074,39.99587,116.46124,40.00634
116.45725,39.99548,116.45721,39.99546
116.45921,39.97671,116.40127,39.99737
116.44145,39.99283,116.42802,39.98216
116.45752,39.98732,116.45761,39.98734
116.4575,39.98725,116.45761,39.98734
116.45761,39.98734,116.45752,39.98732
116.45755,39.98729,116.45761,39.98734
116.42862,39.97113,116.51663,40.0234
116.45761,39.98734,116.4575,39.98725
116.44864,39.9791,116.45674,39.98494
116.45761,39.98734,116.45755,39.98729
116.4523,39.95786,116.4059,40.05286
116.44019,39.99143,116.46488,40.02273
116.4491,39.97997,116.44852,39.98116
116.45721,39.99546,116.45772,39.99568
116.45928,39.99613,116.44972,40.00085
116.46234,40.0003,116.4279,39.94177
116.45653,39.99782,116.45662,39.99555
116.45742,39.99582,116.45725,39.99548
116.46009,39.97708,116.43059,39.98753
116.45435,39.9996,116.45434,39.99959
116.42891,39.99233,116.45298,39.99743
116.37568,39.93204,116.58577,40.07669
116.45761,39.98734,116.4585,39.98779
116.45776,39.97866,116.40253,39.99368
116.46189,40.01028,116.40468,39.92262
116.45808,39.98769,116.4581,39.98768
116.47791,39.97494,116.40773,39.99746
116.41277,39.95778,116.54976,40.06422
116.45659,40.00576,116.44446,39.93173
116.45834,39.99575,116.45844,39.99019
116.4585,39.98779,116.45761,39.98734
116.46065,40.01018,116.40383,39.98186
116.45972,39.98715,116.43911,39.96927
116.43463,39.98558,116.44743,39.98015
116.45761,39.98734,116.45924,39.98689
116.45673,39.99246,116.463,39.98469
116.51362,40.00699,116.28225,39.96804
116.44426,39.98401,116.48798,40.00156
116.4492,39.99573,116.462,39.9525
116.45798,39.98776,116.45931,39.98731
116.46161,39.98934,116.43596,39.96443
116.45434,39.99959,116.39903,39.97393
116.4632,39.9795,116.44479,39.99445
116.4414,39.99295,116.43106,39.96751
116.45893,39.97693,116.40122,39.99342
116.44927,39.97941,116.44879,39.97977
116.45931,39.98731,116.45658,40.01158
116.45843,39.98772,116.45917,39.98723
116.49635,39.99995,116.31537,39.96598
116.45658,39.99934,116.44411,40.00665
116.45894,39.98735,116.4582,39.98772
116.44435,39.97435,116.46309,39.9904
116.4247,39.98573,116.46241,40.0198
116.37357,39.96445,116.58662,40.07888
116.45924,39.98689,116.45761,39.98734
116.45881,39.98366,116.44844,39.97886
116.46426,39.99129,116.44818,39.97924
116.45677,39.9993,116.39568,39.98859
116.44834,39.97908,116.44833,39.97907
116.4582,39.98772,116.46047,39.98651
116.46183,39.9891,116.45338,39.98426
116.46474,39.97708,116.39342,39.98869
116.45653,39.99905,116.4564,39.99952
116.44173,39.9933,116.49345,39.97503
116.45862,39.97997,116.4298,39.97725
116.46171,39.99673,116.44864,39.95857
116.44493,39.98228,116.43166,40.03855
116.45401,39.99736,116.46169,40.00292
116.4593,39.98676,116.45754,39.98536
116.4515,39.99986,116.45436,40.00716
116.36492,39.95612,116.62257,40.02565
116.45369,39.99573,116.4681,39.99819
116.47546,39.96999,116.41084,40.00175
116.45113,39.98903,116.47703,39.99099
116.4412,39.99468,116.42416,39.99324
116.45909,39.97683,116.46087,40.01204
116.44893,39.97958,116.44681,39.97684
116.43123,39.98741,116.44755,39.98003
116.46366,39.99087,116.45166,39.98326
116.45795,39.99739,116.458,39.99918
116.4549,39.98593,116.46566,39.98294
116.45988,39.9959,116.45776,39.99588
116.45663,39.99587,116.46701,39.98439
116.45661,39.99327,116.46425,39.97201
116.42155,39.99225,116.46198,39.99488
116.45914,39.99588,116.45928,39.99613
116.45697,39.99953,116.45694,39.99948
116.45156,39.99984,116.41228,39.94691
116.44315,39.98307,116.4247,39.98573
116.44375,39.98317,116.41824,39.99681
116.45825,39.9979,116.45825,39.99792
116.45111,39.97918,116.45179,39.97844
116.45683,39.99995,116.45825,39.9979
116.457,39.9996,116.45703,39.99963
116.47703,39.99099,116.42688,39.98806
116.45761,39.98734,116.46033,39.97866
116.41093,40.0026,116.48346,39.97833
116.45664,39.99031,116.46764,39.99722
116.35902,39.95116,116.58658,40.07871
116.45293,39.97719,116.42422,39.98219
116.46641,39.99353,116.39982,39.94871
116.45199,39.97868,116.45111,39.97918
116.45682,39.9999,116.46323,39.99184
116.45934,39.99733,116.45779,39.99784
116.47601,39.98356,116.39421,39.96732
116.46215,39.99406,116.43578,40.02005
116.45125,39.9956,116.47435,40.00076
116.46233,39.9925,116.45686,39.99196
116.41856,39.97954,116.4669,40.00644
116.49304,40.00628,116.34666,39.99888
116.45171,39.97872,116.45215,39.97853
116.45794,39.983,116.45794,39.98299
114.56665,36.53021,114.53872,36.54825
114.84828,36.18581,114.56665,36.53021
114.84833,36.18625,114.84825,36.18599
114.84825,36.18599,114.84828,36.18589
114.84828,36.18589,114.84824,36.18591
114.84824,36.18591,114.84819,36.18562
114.84823,36.18583,114.84831,36.18582
114.84831,36.18582,114.84828,36.18581
114.84819,36.18562,114.84823,36.18583
112.62747,37.76013,112.62285,37.77233
116.4589,39.90717,116.36134,39.93102
116.42102,39.91576,116.43618,39.91199
116.42634,39.9143,116.4263,39.9143
116.4328,39.92313,116.41202,39.89916
116.45819,39.88302,116.36356,39.97598
116.42713,39.91408,116.42531,39.91368
116.42819,39.91512,116.42033,39.91411
116.42814,39.92072,116.42319,39.90547
116.4394,39.92105,116.39929,39.89929
116.42731,39.91483,116.42752,39.91478
116.42752,39.91478,116.42729,39.91482
116.42729,39.91482,116.42819,39.91512
116.43361,39.93246,116.41452,39.88401
116.41765,39.90266,116.44415,39.94429
116.40636,39.91064,116.46077,39.92176
116.4282,39.92251,116.42089,39.90483
116.42825,39.91778,116.42559,39.91423
116.44389,39.9083,116.39674,39.93213
116.42147,39.90343,116.43132,39.93227
116.41146,39.91415,116.45325,39.90842
116.49467,39.92521,116.29774,39.89557
116.43742,39.90273,116.4108,39.93385
116.42134,39.90351,116.42861,39.93961
116.4347,39.91362,116.4093,39.90875
116.42631,39.86773,116.43456,40.00697
116.42972,39.90559,116.42486,39.92658
116.43935,39.94307,116.39321,39.86248
116.42092,39.94124,116.43229,39.85489
116.40683,39.91331,116.47377,39.91439
116.41058,39.93784,116.46439,39.87485
116.44694,39.90718,116.38973,39.93777
116.43719,39.89356,116.41268,39.95252
116.43222,39.91428,116.41806,39.9071
116.4285,39.9184,116.41805,39.89916
116.4529,39.91376,116.371,39.92607
116.42072,39.91124,116.43808,39.91205
116.43262,39.89831,116.41946,39.93954
116.42827,39.92653,116.41276,39.89009
116.47163,39.90351,116.34386,39.94319
116.42899,39.91103,116.41118,39.92334
116.42892,39.9151,116.42859,39.90696
116.42829,39.91507,116.42866,39.92244
116.46093,39.93009,116.34778,39.88819
116.43217,39.91916,116.41085,39.89629
116.42978,39.90458,116.42808,39.94116
116.42033,39.9206,116.44379,39.91206
116.42722,39.91126,116.42522,39.91076
116.42013,39.91435,116.44336,39.92562
116.42853,39.91304,116.41148,39.91469
116.42033,39.91411,116.43002,39.90864
116.44911,39.90736,116.38987,39.93638
116.41959,39.9141,116.43444,39.92596
116.43657,39.92288,116.40344,39.90966
116.42135,39.90344,116.44408,39.94603
116.41689,39.89586,116.43383,39.95049
116.41152,39.92128,116.45544,39.88985
116.42178,39.90349,116.43401,39.94897
116.42784,39.92355,116.41164,39.89584
116.40695,39.91314,116.47171,39.90797
116.42291,39.91276,116.42297,39.91279
116.4252,39.91441,116.41665,39.91423
116.42984,39.90401,116.41957,39.94835
116.40286,39.9002,116.47774,39.95524
116.4283,39.91808,116.41376,39.89946
116.44387,39.90834,116.40365,39.926
116.43477,39.91081,116.40078,39.91384
116.4205,39.91395,116.44541,39.90622
116.44157,39.87483,116.40808,39.99157
116.42047,39.91407,116.44716,39.90713
116.41,39.90805,116.44908,39.93586
116.41013,39.90811,116.44791,39.9345
116.40872,39.88868,116.46386,39.95427
116.42987,39.92315,116.40671,39.89963
116.42584,39.91926,116.42319,39.91779
116.43436,39.92561,116.42289,39.88965
116.42941,39.90922,116.42855,39.91548
116.47154,39.91492,116.33484,39.90124
116.43966,39.91787,116.38918,39.90056
116.41203,39.89584,116.45525,39.93922
116.41155,39.92293,116.44325,39.90236
116.43831,39.94002,116.39299,39.85475
116.4587,39.89942,116.369,39.95673
116.42319,39.91779,116.42029,39.91379
116.42058,39.90405,116.43175,39.9481
116.42029,39.91379,116.42657,39.92298
116.41979,39.93313,116.45291,39.87484
116.43002,39.90864,116.42402,39.93976
116.42927,39.90988,116.41161,39.91389
116.43903,39.90639,116.41057,39.94166
116.42292,39.91278,116.42063,39.91279
116.44067,39.92185,116.40152,39.88704
116.427,39.93238,116.41968,39.89248
116.42192,39.91775,116.42584,39.91926
116.42881,39.91853,116.43492,39.91175
116.42005,39.91418,116.42568,39.91072
116.43062,39.90723,116.42102,39.91576
116.43926,39.89444,116.41305,39.94815
116.45306,39.90855,116.38635,39.92175
116.42438,39.9037,116.44243,39.94469
116.45552,39.89148,116.37421,39.94815
116.42829,39.91687,116.4295,39.92317
116.42764,39.93912,116.41501,39.87748
116.40886,39.91424,116.44968,39.9072
116.44503,39.9465,116.37778,39.86038
116.40735,39.90921,116.44978,39.92558
116.41134,39.93235,116.47125,39.88226
116.40662,39.91408,116.45554,39.92709
116.42049,39.91416,116.42463,39.90907
116.42875,39.914,116.43473,39.90859
116.43478,39.91347,116.41134,39.93235
116.42327,39.91073,116.42325,39.91076
116.42898,39.91103,116.4192,39.90693
116.41877,39.89684,116.43674,39.93588
116.43618,39.91199,116.42159,39.91577
116.428,39.9234,116.41076,39.90676
116.42917,39.91022,116.43364,39.93252
116.42021,39.91781,116.43304,39.92308
116.43758,39.92246,116.40836,39.91442
116.41136,39.89566,116.44245,39.94525
116.42899,39.92315,116.41175,39.91082
116.40535,39.90904,116.45449,39.91817
116.40579,39.91739,116.48361,39.90967
116.40748,39.90882,116.44917,39.93234
116.4302,39.9,116.42835,39.93133
116.41806,39.9071,116.44389,39.94609
116.42062,39.92305,116.42441,39.9073
116.42289,39.90707,116.43481,39.9138
116.43927,39.94299,116.4168,39.85603
116.43138,39.91678,116.43156,39.91674
116.42039,39.91466,116.42222,39.91779
116.42057,39.91411,116.42691,39.92823
116.42058,39.91338,116.42494,39.90729
116.43053,39.91096,116.43054,39.91097
116.44976,39.87515,116.36459,39.98619
116.47265,39.91444,116.3504,39.91196
116.41793,39.90284,116.44386,39.92162
116.42029,39.91752,116.42445,39.91857
116.4289,39.9117,116.42104,39.90378
116.41778,39.90273,116.44114,39.92179
116.41155,39.91109,116.44678,39.90753
116.42935,39.89511,116.40322,39.95572
116.42049,39.90403,116.44562,39.95179
116.42692,39.90736,116.44233,39.93275
116.43751,39.92577,116.42146,39.89216
116.44969,39.92211,116.396,39.9065
116.41805,39.89916,116.42592,39.94163
116.42054,39.91505,116.42075,39.91046
116.41142,39.91102,116.47206,39.91414
116.42,39.92157,116.42145,39.90348
116.41018,39.89985,116.44189,39.95082
116.44765,39.91381,116.38755,39.89889
116.42151,39.90334,116.44967,39.94957
116.44444,39.91485,116.40748,39.90882
116.42804,39.92352,116.42731,39.91483
116.48354,39.89583,116.31308,39.97074
116.4247,39.90754,116.42058,39.91338
116.43713,39.89717,116.42216,39.95585
116.42063,39.91279,116.42051,39.91286
116.4284,39.91493,116.41111,39.92884
116.43067,39.90726,116.42892,39.9151
116.42034,39.91682,116.42054,39.91471
116.47473,39.91411,116.31904,39.93104
116.43151,39.91429,116.43462,39.91467
116.43015,39.90171,116.41379,39.92296
116.4075,39.90891,116.44761,39.91797
116.39013,39.93039,116.48235,39.89197
116.42801,39.92261,116.4347,39.91362
116.4282,39.92629,116.43603,39.90481
116.43474,39.91264,116.42801,39.92261
116.42171,39.90342,116.44404,39.92057
116.42057,39.91395,116.42081,39.9087
116.42055,39.91393,116.42084,39.90859
116.42602,39.90412,116.43384,39.9536
116.45732,39.91729,116.34714,39.91719
116.41289,39.9229,116.4443,39.91505
116.42794,39.9217,116.43336,39.91685
116.42919,39.9117,116.43989,39.92092
116.43167,39.91425,116.43483,39.91367
116.42937,39.9079,116.42899,39.91103
116.44847,39.9549,116.38081,39.85381
116.42222,39.91779,116.42138,39.89445
116.43312,39.91795,116.4302,39.91722
116.42026,39.9162,116.42106,39.90338
116.4384,39.92196,116.42129,39.89563
116.43156,39.91674,116.435,39.90591
116.42063,39.9059,116.42062,39.92305
116.42027,39.91476,116.41999,39.9211
116.42051,39.91775,116.42054,39.91776
116.42759,39.9439,116.43799,39.87064
116.43376,39.92281,116.43036,39.90573
116.42963,39.90641,116.43829,39.93935
116.44467,39.91792,116.4036,39.92298
116.42071,39.91108,116.42072,39.91124
116.42878,39.9188,116.44175,39.90609
116.42866,39.92333,116.42747,39.91708
116.42857,39.92501,116.42567,39.91422
116.43887,39.90715,116.38438,39.9411
116.46346,39.91585,116.37158,39.90617
116.41958,39.91417,116.41954,39.91418
116.42027,39.9193,116.4199,39.91416
116.42931,39.91034,116.43474,39.90858
116.41798,39.90891,116.45522,39.94334
116.44278,39.92566,116.4085,39.90742
116.42888,39.90756,116.41743,39.90861
116.43288,39.89297,116.4326,39.96644
116.42039,39.91419,116.42056,39.9048
116.46118,39.89706,116.34317,39.96608
116.44434,39.91522,116.41146,39.91415
116.43833,39.9072,116.40614,39.9091
116.44294,39.92157,116.41001,39.91393
116.42764,39.93274,116.43242,39.85941
116.41931,39.91458,116.41931,39.91459
116.43267,39.91759,116.43312,39.91795
116.4206,39.91056,116.42049,39.91082
116.43771,39.93236,116.38426,39.88836
116.41137,39.89592,116.43845,39.94054
116.42024,39.91774,116.41781,39.9142
116.4263,39.9143,116.43735,39.89698
116.43189,39.89079,116.43366,39.95124
116.42002,39.92095,116.43312,39.92306
116.40667,39.91417,116.47142,39.895
116.42704,39.92294,116.44481,39.90714
116.4265,39.91424,116.44615,39.90747
116.42022,39.91414,116.42046,39.90412
116.42126,39.93225,116.45282,39.86521
116.42604,39.92821,116.42935,39.90944
116.41908,39.92307,116.42032,39.90512
116.44789,39.91579,116.39365,39.93192
116.43585,39.92115,116.40162,39.923
116.43364,39.91427,116.4282,39.93023
116.41884,39.90689,116.41958,39.93153
116.42057,39.91043,116.41958,39.93528
116.41465,39.91144,116.4379,39.93982
116.37012,39.90768,116.54038,39.90689
116.42892,39.91153,116.42744,39.89996
116.46086,39.92707,116.36672,39.91018
116.42958,39.90856,116.43813,39.93979
116.41581,39.91776,116.43845,39.88846
116.43026,39.90728,116.43479,39.91432
116.42657,39.92298,116.42561,39.92056
116.44384,39.90876,116.37138,39.91684
116.43303,39.90716,116.40503,39.90902
116.46146,39.9325,116.36815,39.89818
116.43351,39.91778,116.43267,39.91759
116.43485,39.91029,116.42789,39.93641
116.42085,39.90772,116.4205,39.91395
116.44924,39.93123,116.39341,39.90038
116.42175,39.91293,116.41351,39.91386
116.42167,39.90333,116.41994,39.92113
116.42343,39.90771,116.42338,39.90771
116.42902,39.90867,116.40041,39.91688
116.39743,39.93216,116.46155,39.88335
116.4301,39.90792,116.40725,39.90853
116.42936,39.90836,116.43049,39.90673
116.42484,39.91417,116.40652,39.91281
116.43474,39.90858,116.42875,39.914
116.42575,39.90709,116.42415,39.90708
116.42054,39.91199,116.41879,39.90723
116.50178,39.87832,116.29813,39.99332
116.44137,39.90653,116.37381,39.92527
116.42993,39.90147,116.4201,39.91789
116.43504,39.91202,116.43022,39.91016
116.42345,39.90779,116.42208,39.9075
116.42325,39.91076,116.45174,39.9091
116.41181,39.91138,116.47618,39.93256
116.43478,39.91292,116.43026,39.90728
116.46578,39.9067,116.35151,39.90767
116.41857,39.9178,116.42022,39.91771
116.41781,39.9142,116.42001,39.91358
116.42282,39.90723,116.43527,39.90613
116.42465,39.91022,116.41117,39.90915
116.45177,39.90924,116.35353,39.91701
116.43479,39.91432,116.42984,39.90321
116.4339,39.9131,116.43481,39.91435
116.4286,39.91754,116.427,39.93238
116.41995,39.92439,116.42292,39.91278
116.42472,39.90732,116.4219,39.90705
116.43311,39.91427,116.41059,39.93947
116.42064,39.90711,116.44514,39.90717
116.42365,39.89204,116.43022,39.93612
116.4294,39.90725,116.41161,39.90728
116.42895,39.9121,116.42334,39.89601
116.43481,39.91452,116.43364,39.91427
116.42102,39.90336,116.43474,39.91343
116.42241,39.90713,116.44275,39.90719
116.425,39.89245,116.41436,39.97876
116.42331,39.90771,116.42079,39.90737
116.43088,39.9255,116.39441,39.90157
